smiles,Serine_threonine-protein_kinase_mTOR
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CC(C)NC(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2OC)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C=O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2OC)CC1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(CC)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCOCCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3C)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(=NC)NC#N)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
C#CCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
C#CCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCCS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCCS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2C)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCN(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(OC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCCS(C)(=O)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCC#N)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCN(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)COC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)COC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2C)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,1.0
CCCN1CCN(C(=O)c2c(F)cc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3C)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CCN)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)CO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,0.0
CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,0.0
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,0.0
CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,1.0
CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,0.0
CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,0.0
CC(CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,1.0
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,1.0
CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,0.0
Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1,0.0
CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,1.0
CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,0.0
COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,0.0
CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,0.0
Nc1ncnc2[nH]nc(-c3cccc([N+](=O)[O-])c3)c12,0.0
CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,1.0
CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,1.0
CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,0.0
N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,0.0
Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,0.0
Nc1cccc(-c2n[nH]c3ncnc(N)c23)c1,0.0
COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,1.0
CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,0.0
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,0.0
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,0.0
Nc1ncnc2[nH]nc(-c3ccccc3O)c12,0.0
Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,0.0
CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,1.0
COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,1.0
CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,0.0
Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1C,0.0
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,0.0
Cc1ccccc1-c1n[nH]c2ncnc(N)c12,0.0
CC(C)(C)c1ccc(-c2n[nH]c3ncnc(N)c23)cc1,0.0
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,0.0
CNc1ncnc2c1c(-c1cccc(O)c1)nn2C(C)C,0.0
CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,0.0
Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1,0.0
CC(CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,0.0
COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,1.0
Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,1.0
CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,1.0
COc1ccc(-c2nn(CC(C)CO)c3ncnc(N)c23)cc1OC,0.0
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,0.0
COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,0.0
Nc1ccc(-c2n[nH]c3ncnc(N)c23)cc1,0.0
CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,0.0
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,0.0
CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,0.0
CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,0.0
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,0.0
Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,1.0
CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,1.0
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,0.0
Nc1ncnc2[nH]nc(-c3ccc([N+](=O)[O-])cc3)c12,0.0
CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,1.0
Nc1ncnc2[nH]nc(-c3ccccc3)c12,0.0
CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,0.0
N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,1.0
COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,0.0
Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,1.0
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,0.0
Nc1ncnc2[nH]nc(-c3cccc(O)c3)c12,0.0
CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,0.0
CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,0.0
C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,0.0
CCc1ncnc(N2CCC(O)(C(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(C)(O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(F)(F)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(N2CCC(O)(C(F)(F)F)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)(CC)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(OCCOC)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(CNC(=O)CN(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(NC(C)=O)CC2)c1C#Cc1ccc(N)nc1,1.0
COCCC(=O)NCC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CC(=O)NCC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CCOC1CCN(c2ncnc(CC)c2C#Cc2ccc(N)nc2)CC1,1.0
CCc1ncnc(N2CCC(CCO)CC2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(N2CCC(O)(C(F)(F)F)CC2)c1C#Cc1ccc(C)nc1,1.0
COCCNC(=O)CC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CCc1ncnc(N2CCC(C=C(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(CCO)CC2)c1C#Cc1ccc(N)nc1,1.0
COC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CCc1ncnc(N2CCCC(NC(C)=O)C2)c1C#Cc1ccc(N)nc1,1.0
CCOC1CCN(c2ncnc(CC)c2C#Cc2ccc(C)nc2)CC1,1.0
Cc1ncnc(N2CCC(CC(=O)N(C)CCN(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(CCO)CC2)c1C#Cc1ccc(N)nc1,1.0
CCC1(O)CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
Cc1ncnc(N2CCC(CC(=O)NCCN(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(CO)CC2)c1C#Cc1ccc(N)nc1,1.0
CC(=O)NC1CCCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)C1,1.0
CCc1ncnc(N2CCCC(CO)C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCCCC2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(N2CCC(C(F)(F)F)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(O)C(C)C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(C)nc1,1.0
Cc1ncnc(N2CCC(CC(C)(C)O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(CC(C)(C)O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(OC)CC2)c1C#Cc1ccc(C)nc1,1.0
Cc1ncnc(N2CCC(CNC(=O)CC(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(O)(C(F)(F)F)CC2)c1C#Cc1ccc(N)nc1,1.0
CCCCCC(=O)NCC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
Cc1ncnc(N2CCC(CC(=O)N(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCN(C)C(=O)CC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CCNC(=O)CC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CC(=O)NC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,1.0
CCc1ncnc(N2CCC(C)(OC)CC2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(N2CCC(O)(C(C)C)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(OC)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCCC(CO)C2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(N2CCC(C)(O)CC2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(N2CCC(O)(C(C)C)CC2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(N2CCC(O)C(C)C2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(OC)CC2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(N2CCC(COC)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(C(C)(C)O)CC2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(N2CCC(O)(CC)CC2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(N2CCC(CO)CC2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCCC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)(C(F)(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C)(O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(C)(O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CO)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(CCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)(CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(CN(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(F)(F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(F)(F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CN)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(F)(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C)(O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CN(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(C(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(CN(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(OC)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(OC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(CN(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(CO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)(CN(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C)(O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCCCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,1.0
Cc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
Cc1ncnc(-c2ccccc2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)NCC(O)CN(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)NC)c(Cl)c2)c1C#Cc1ccc(C)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N(C)CCCOC)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
