smiles,Epidermal_growth_factor_receptor_erbB1
NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC,1.0
O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
CN(C)CCNN=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)CC,1.0
COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C(C)C)C(C)C,1.0
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,1.0
C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC,1.0
O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)NC(=N)N)cc3)c2c1,0.0
OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
CCC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNCC(C)=O,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCCN(C)C)c(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(CO)N(C)C,1.0
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCCNC(=O)CN(C)C,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)OC,1.0
NP(=O)(Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC(C)CNC(C)=O,1.0
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,1.0
CN(CO)N=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC,0.0
COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1,0.0
CC(O)C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN(C)C(C)=O,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1OCCOC,1.0
CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,1.0
O=C(C=CC(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1,0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCCCC(=O)NO,1.0
COCC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CSC,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,1.0
CCN(CC)CCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)O,1.0
CSCCC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0.0
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,1.0
FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,1.0
C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3)ncnc2cc1OCCNC(=O)CN(C)C,1.0
COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1SCCNC(C)=O,1.0
CN(c1ccccc1)c1ncnc2ccc(N)cc12,0.0
COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC,0.0
CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NC(C)(C)C,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3c(F)cccc3Br)c2c1,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3F)c2c1,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C(CN(C)C)C(N)=O,1.0
CSCCC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,0.0
CN(N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCCl,1.0
CSCCC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.0
CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCOC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,1.0
C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,1.0
OB(O)C=CCOc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,1.0
CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,1.0
CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,1.0
C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,1.0
CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,1.0
COCCC(C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1.0
COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,1.0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0.0
C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,1.0
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,0.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,1.0
CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC,1.0
COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.0
COc1cc2ncnc(Nc3cccc(C#CCCCO)c3)c2cc1OC,0.0
CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,1.0
O=[N+]([O-])c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,1.0
COC(=O)c1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,0.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=CCN(C)C)cc23)c1,1.0
Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,1.0
CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
O=C(O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC,1.0
C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,1.0
CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,0.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,1.0
CN(CCCl)CCNN=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
COCCOc1cc2ncnc(Nc3cccc(B(O)O)c3)c2cc1OC,0.0
COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,0.0
COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,0.0
COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,1.0
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,1.0
CCOC(=O)C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1,1.0
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],1.0
Ic1cccc(Nc2ncnc3ccccc23)c1,1.0
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,1.0
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,1.0
CN(C)N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)c(C)c3)c2cc1OC,0.0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,0.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,1.0
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,1.0
CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,0.0
OCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC,1.0
COCCN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(=O)CN(C)C,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(OC)c3)c2c1,0.0
O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,1.0
Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,1.0
COc1cc2ncnc(Nc3cccc(C#CCO)c3)c2cc1OC,0.0
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,1.0
COc1cc2ncnc(Nc3cccc(C#CC(C)(C)O)c3)c2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCCC,1.0
COc1cc2nc(Cl)nc(Nc3ccc(S(C)(=O)=O)cc3)c2cc1OC,0.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)c(C)c3)c2c1,0.0
C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
Cc1cccc(Nc2ncnc3ccc(N(C)C(=O)N(CCCl)N=O)cc23)c1,0.0
CC(C)C(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,0.0
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,1.0
CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCO,1.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,1.0
COc1cccc2ncnc(Nc3cccc(Br)c3)c12,1.0
CN(C)N=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN,1.0
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(C)C,1.0
N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.0
CNC(=O)C(C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,1.0
C#CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC,1.0
C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN,0.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CC)cc3)c2c1,0.0
OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)O,1.0
NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,1.0
COc1cc2ncnc(Nc3ccc(C(C)(F)F)cc3)c2cc1OC,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC,1.0
NC(=O)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,1.0
CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=CC,1.0
CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CNC(=S)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=COC(=O)N(C)N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
CN(c1ccccc1)c1ncnc2ccccc12,0.0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,1.0
COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC,0.0
COc1cc2nc(Cl)nc(Nc3ccc(C(N)=O)cc3)c2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(C)=O,1.0
Nc1ccc2c(Nc3ccccc3)ncnc2c1,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3CC)c2c1,0.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,1.0
CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,1.0
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1ccc2ncnc(Nc3ccccc3)c2c1,1.0
OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
CN(C(=O)N(CCCl)N=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],0.0
COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC,0.0
C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,1.0
COCCN(CCOC)CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
C=CC(=O)Nc1ccc2c(Nc3cccc(C)c3)ncnc2c1,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,1.0
CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,1.0
COc1ccc2c(Nc3ccccc3)ncnc2c1,1.0
O=C(O)C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNCC(C)=O,1.0
CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(NC(=O)CN(C)C)C(C)C,1.0
CN=NNc1ccc2ncnc(N(C)c3ccccc3)c2c1,0.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CNC(C)C(N)=O,1.0
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC,1.0
CNCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)OC,1.0
COc1cc2nc(Cl)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,0.0
Cc1cccc(C)c1Nc1ncnc2ccc(NC(=O)CNC(=O)OC(C)(C)C)cc12,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)CS(C)(=O)=O,1.0
CN=NNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C,1.0
CN(C)CCCOC(=O)C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CN(C)CCN=NNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
COCC(C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,1.0
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O,1.0
ClCCNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)COC,1.0
C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)(C)NC(=O)CN(C)C,1.0
C#CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.0
CN(C)CC=CC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3F)c2c1,1.0
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,1.0
CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12,0.0
C#Cc1cccc(Nc2ncnc3ccc(NC(C)=O)cc23)c1,1.0
CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,0.0
COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(COC)N(C)C,1.0
S=C=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,1.0
CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,1.0
COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CC(=O)C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCCC,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C,1.0
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,1.0
O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(CO)CO,1.0
Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,1.0
COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=NOC,1.0
CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1,1.0
Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1,1.0
Clc1cccc(Nc2ncnc3ccccc23)c1,1.0
COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NC,1.0
CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1.0
NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,1.0
ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,1.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(C)=O,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OC)cc3OC)c2c1,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C,1.0
COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,0.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,1.0
C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,1.0
CCOC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.0
CC(C)(C)NC(=O)C=Cc1ccccc1,0.0
