smiles,Serine_threonine-protein_kinase_B-raf
CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(C(C)C)c23)c1,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(C(F)(F)F)c3)ccc2[nH]1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(I)c3c2)c1F,1.0
N#Cc1c(Oc2ccc(F)c(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)ccc2nc(NC(=O)C3CC3)sc12,1.0
O=C(c1cccs1)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C(F)(F)F)nn3c2)c1F,1.0
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,0.0
CCN(CC)CCCNC(=O)c1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,1.0
CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)ccc1Cl,1.0
Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12,0.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc2[nH]cnc2c(N2CCOCC2C)n1,1.0
COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
CN1CCCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,1.0
CN(C)CCOC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)cc2[nH]1,1.0
CCOc1cccc2cc(C(=O)N3N=C(c4cccnc4)CC3c3ccccc3O)oc12,1.0
Oc1cccc(-c2c(-c3ccncc3)nn3c(C4CC5CCC(C4)N5)ccnc23)c1,1.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(NCCO)nc(N2CCOCC2)c1,1.0
CCOC(=O)c1sc(NC(=O)c2ccccc2C)c(C#N)c1C,0.0
COCC(C)Nc1cncc(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3C)nn2)c1,1.0
O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3ccnn3c2)c1F)c1cccnc1,1.0
COc1ccc(CC(=O)Nc2cnn(C)c2)cc1OC,0.0
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,1.0
Cc1ccc(NS(=O)(=O)C2CC2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,1.0
O=C(Nc1cc(F)cc(Oc2ccnc(NC(=O)C3CC3)c2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,1.0
COc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Nc2ncnc3cnc(N4CCOCC4)nc23)c1,1.0
CC(C)c1nc(-c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)c(-c2ccnc(NCCCN(C)C)n2)s1,1.0
Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,1.0
COC(=O)NC(C)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(Cl)cc(NS(=O)(=O)CC3CC3)c2F)n1,1.0
O=C(Nc1cccc(C(=O)Nc2ccc3[nH]ncc3c2)c1)c1ccc(Br)cc1,0.0
CNC(=O)c1cc(Oc2ccc3[nH]c(Nc4ccc(Br)cc4)nc3c2)ccn1,1.0
O=C1CCC(=O)N1c1ccc(F)c(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)c1F,1.0
COCCCNC(=O)c1cnn2c(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccnc12,1.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cnc(C)c(Cl)c1,1.0
COc1ccc(-c2ccncc2)cc1C(N)=O,0.0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3ccc(F)c(C)c3)cc2[nH]1,1.0
CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,0.0
O=C(c1cc(-c2ccc(Cl)cc2)cs1)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
CN1C2CC(CO)C1Cc1cnc3c(-c4ccc(Cl)c(O)c4)c(-c4ccncc4)nn3c12,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,1.0
COc1cccc(C=NNc2ncnc3c2cnn3-c2cccc(OC)c2)c1,0.0
CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(OC)c4)c(-c4ccncc4)nn13)C2,1.0
CC(=O)N1CCN(c2ncc3ncnc(Nc4cc(NC(=O)c5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,1.0
COc1n[nH]c2ncc(NC(=O)c3c(F)ccc(NS(=O)(=O)N4CCCC4)c3F)cc12,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(C)cc(C)c3)ccc2[nH]1,1.0
CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1,0.0
CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(C(F)(F)F)c1,1.0
CSc1cc(Oc2ccnc3ncc(=O)[nH]c23)ccc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,1.0
O=C(c1ccc(-c2ccccn2)s1)N1N=C(c2cccnc2)CC1c1ccccc1,1.0
Cc1ccc(N2C(=O)C(=Cc3ccc(-c4ccc(F)cc4)o3)C(=O)NC2=S)cc1,0.0
COc1cc(Nc2cncc(Oc3cccnc3)n2)cc(OC)c1OC,0.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(N5CCOCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,1.0
N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,0.0
COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,1.0
CS(=O)(=O)Nc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,0.0
O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,1.0
Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,0.0
CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1,0.0
CC(CO)Cc1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)c(C(N)=O)sc2n1,1.0
COc1cc(C(=O)Nc2cnc(C)c(-c3ccnc(N4CCOCC4)c3)c2)ccc1F,1.0
Cc1ccc(C(=O)Nc2cc(N3CCN(CC(C)C)CC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCC(F)C3)nc12,1.0
O=C1Cc2ccccc2Cc2cc(-c3ccccc3)ccc21,0.0
O=S(=O)(CC1CC1)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F,1.0
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N(C)C4CCN(C)CC4)cnc32)c1F,1.0
CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)on3)n2)c1,0.0
CNc1cc(-c2cccnc2Nc2c(C)ccc3c(Nc4ccc(Cl)cc4)nccc23)ncn1,1.0
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(OC)cc23)c1,1.0
O=C(Nc1n[nH]c2nnc(-c3cccnc3)cc12)C1CC1,0.0
CCCS(=O)(=O)Nc1ccc(Cl)c(-c2cc3cnc4[nH]ncc4c3cc2OC)c1Cl,1.0
Cc1ccc(NC(=O)c2ccnnc2)cc1-c1ccnc(N2CCOCC2)c1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4ccc(F)cc4)nn3c2)c1F,1.0
CCCOC(=O)c1c(NC(=O)c2ccccc2F)sc(C(=O)OCC)c1C,0.0
NC(=O)c1nccc2c1[nH]c1ccc(S(=O)(=O)NCCCO)cc12,0.0
CC(F)(F)c1cncc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1,1.0
CN(C)CCNc1ncc2ncnc(Nc3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3F)c2n1,1.0
COc1ccc(NC(=O)c2ccc(C)c(N(C)c3ncnc4cnc(N5CCOCC5)nc34)c2)cc1C(F)(F)F,1.0
Cn1c(=O)[nH]c2c(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c4ccccc34)ccnc21,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C)nc3c2)c1F,1.0
CCN1CCC(c2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,1.0
COc1cc(-c2ccc3ncnc(Nc4cccc5[nH]nc(Cl)c45)c3c2)ccc1O,1.0
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc4ncccc4c32)cc1,0.0
Cc1cc(-c2ccco2)cc(C)c1C=Cc1cncc(-c2nn[nH]n2)c1,0.0
COc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1OCc1ccc(Br)cc1,0.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3)ccc2[nH]1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N(C)C)nc4)cc23)c1F,1.0
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1,1.0
CCN1CCN(c2cc(NC(=O)c3ccc(C)c(Nc4ncnc5c(N)nc(N6CCC(F)C6)nc45)c3)cc(C(F)(F)F)c2)CC1,1.0
Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2=O)nc(N2CCOCC2)n1,1.0
Cc1ccc(C(=O)Nc2cc(N3CCCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCC(F)C3)nc12,1.0
O=S(=O)(Nc1cc(Sc2ncc[nH]2)c(O)c2ccccc12)c1cccs1,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(N(C)C4CCCCC4)c3)ccc2[nH]1,1.0
Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCCF)nc12,1.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)n(-c2ccc(F)cc2)n1,1.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(F)c3)ccc2[nH]1,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3ccc(F)c(F)c3)ccc2[nH]1,1.0
CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(Cl)c(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)c(F)c(Cl)c3)ccc2[nH]1,1.0
COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,0.0
O=C(c1ccc(-c2ccccn2)s1)N1N=C(c2cccnc2)CC1c1cc(F)ccc1O,1.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c2nccn2n1,1.0
Oc1cccc(-c2ccc3nccc(Nc4cccc5[nH]ncc45)c3c2)c1,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(OCc4ccccc4)c3)ccc2[nH]1,1.0
Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C,0.0
Cc1ccc2c(Nc3ccc(OC(F)F)cc3)nccc2c1NC(=O)c1csc2c(N)ncnc12,1.0
O=C(Cn1c(=O)c(C=Cc2ccncc2)nc2ccccc21)Nc1ccc(Cl)c(Cl)c1,0.0
COC(=O)NC(C)CNc1nccc(-c2nc(C3(C)CC3)[nH]c2-c2cc(C)cc(NS(C)(=O)=O)c2F)n1,1.0
CCOC(=O)c1sc(NC(=O)c2ccncc2)c(C#N)c1C,0.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4ncc(=O)[nH]c34)cc2F)n(-c2ccccc2)n1,1.0
NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,0.0
CN(C)CCN1CCN(C(=O)c2cc(-c3ccc4c(c3)Cc3cn[nH]c3-4)c(-c3ccncc3)o2)CC1,1.0
CCCS(=O)(=O)Nc1cccc(Oc2ccc3ncn(C)c(=O)c3c2)c1C#N,1.0
Cn1c(=O)[nH]c2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c21,1.0
CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(O)c4)c(-c4ccncc4)nn13)C2,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N(C)C3CCOCC3)c2)nn1,1.0
COc1ccc(C(=O)Nc2ccc(C)c(C(=O)Nc3ccc(-c4ncc[nH]4)nc3)c2)cc1,0.0
O=C1CCc2c(Oc3ccc4c(c3)CC(NC(=O)c3cc(-c5cc[nH]n5)cc(C(F)(F)F)c3)CC4)ccnc2N1,1.0
Cc1ccc(NC(=O)c2cncc(C(C)(C)C)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccccn1,1.0
C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3nc(Nc4ncccn4)[nH]c3c2)c1F,1.0
C=Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,1.0
O=c1[nH]c2cccc(Oc3cccc(NS(=O)(=O)Cc4cccc(C(F)(F)F)c4)c3)c2[nH]1,0.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(OC)c4)nc3c2)c1F,1.0
COC(=O)NCCn1cc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)cnc2C)cc(N2CCOCC2)c1=O,1.0
O=C(CCCN1CCCCC1)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)ccc2[nH]1,1.0
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,0.0
Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,1.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N2CCOCC2)n1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OC)nc4OC)cc23)c1F,1.0
O=C1CC(c2cccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)c2)=Nc2cnn(Cc3ccccc3)c2N1,1.0
CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4ccc(-c5nnco5)cc4)c(-c4ccncc4)nn13)C2,1.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N(C)C3CCOCC3)nc12,1.0
O=C(c1cc(-c2ccccc2O)on1)N1N=C(c2cccnc2)CC1c1ccccc1O,1.0
O=C(c1c(F)ccc(NS(=O)(=O)c2cccnc2)c1F)c1c[nH]c2nccc(Cl)c12,1.0
CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)C)c2)n3C)ccn1,1.0
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(Cl)cc3)n2)cc1,0.0
Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,1.0
COc1cc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc(OC)c1OC,0.0
COc1cc(-c2ccc3ncnc(Nc4ccc5nc[nH]c5c4)c3c2)ccc1O,1.0
CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)Cc3cn[nH]c3-4)c(-c3ccncc3)[nH]2)cc1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1Cl,1.0
O=c1[nH][nH]c(=O)c2cc(Nc3cccc(O)c3)c(Nc3cccc(O)c3)cc12,1.0
O=C1NC(=O)c2cc(Nc3cccc(O)c3)c(Nc3cccc(O)c3)cc21,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(CN(C)C)c3)ccc2[nH]1,1.0
CC(C)c1nc(-c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)c(-c2ccnc(NCC(N)=O)n2)s1,1.0
O=C(Nc1cccc(Nc2cc3c(=O)[nH][nH]c(=O)c3cc2Cl)c1)c1cccc(Cl)c1,1.0
O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,1.0
CN1CCC(Nc2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)nc3)cc(C(F)(F)F)c2)CC1,1.0
CN(C)CCNc1cc(-c2cc3nccc(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)n3n2)ccn1,1.0
NCCCn1cc(-c2ccc3c(c2)CCC3=NO)c(-c2ccncc2)n1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCN(C)C(C)C3)c2)nn1,1.0
CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3c2Br)CC1,0.0
CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccc2n1,1.0
COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,0.0
COc1ccc(NC(=O)c2ccc(F)c(Nc3ncnc4cnc(N(C)C)nc34)c2)cc1C(F)(F)F,1.0
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCNCC3)nc12,1.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(Cc4ccccc4)c3)ccc2[nH]1,1.0
COCCN(C)c1ncc2ncnc(Nc3cc(C(=O)Nc4ccc(OC)c(C(F)(F)F)c4)ccc3Cl)c2n1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C(=O)NCC)nc4)cc23)c1F,1.0
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1cc(C(F)(F)F)ccc1Cl,1.0
CNC(=O)c1cc(Oc2cccc(CCC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)ccn1,1.0
Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ncnc2cnc(N3CCNCC3)nc12,1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OCCN5CCOCC5)nc4)cc23)c1F,1.0
Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,0.0
CC(C#N)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cccc(NS(C)(=O)=O)c2Cl)n1,1.0
Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCC(F)C3)nc12,1.0
Cc1ccc(NC(=O)c2cccc(C(F)F)c2)cc1-c1ccnc(N2CCOCC2)c1,1.0
CN1CCN(c2cc(NC(=O)c3ccc(F)c(Nc4ncnc5cnc(N6CCOCC6)nc45)c3)cc(C(F)(F)F)c2F)CC1,1.0
O=C(Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)cc2[nH]1)OC1CCC1,1.0
N#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccnc4)c3F)c2c1,1.0
CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,0.0
Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCC(F)CC3)nc12,1.0
O=C(CCCN1CCCCC1)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,1.0
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3cc(F)ccc3F)c2)c(-c2ccnc(N)n2)s1,1.0
Cc1ccc(NC(=O)c2ccnc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1,1.0
Cn1nnnc1Sc1cc(NS(=O)(=O)c2cccs2)c2ccccc2c1O,1.0
Nc1ccccc1Nc1ccc2c(c1)Oc1ccccc1NC2=O,0.0
O=C1c2ccccc2C(O)(c2ccc3[nH]cnc3c2)N1Cc1ccccc1,1.0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccc(Cl)c(C(=O)Nc2ccc(-c3ncc[nH]3)nc2)c1,1.0
CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccccc4Cl)c23)c1,1.0
COc1cccc(N2C(=O)C(=Cc3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)c1,0.0
Cc1cc(N2CC3CC2CN3C)ccc1-c1ccnc2c(-c3ccc(F)c4[nH]ncc34)c(-c3ccncc3)nn12,1.0
CCNC(=O)Nc1cccc(-c2nc(NC3CC3)nc3sc(C(N)=O)c(N)c23)c1,0.0
NCc1ccc(-n2c(-c3nonc3N)nc3cnccc32)cc1,0.0
O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc(F)c(C(F)(F)F)c1,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1N(C)c1ncnc2cnc(N3CCC(F)C3)nc12,1.0
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2ccc(N3CCN(C)CC3)nc12,1.0
Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCN(C4CC4)CC3)c2)nn1,1.0
C#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)CCC)c3F)c2c1,1.0
CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(OC(F)(F)F)cc3)cc2)nc1,0.0
CCN(CC)c1ncc2ncnc(Nc3cc(C(=O)Nc4cc(CN5CCCC5)cc(C(F)(F)F)c4)ccc3C)c2n1,1.0
CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3cc(NC(=O)C4CC4)ncn3)cc2F)ccc1Cl,1.0
CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N4CCN(C)CC4)ncc32)c1F,0.0
COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3Cl)cc1CC2,0.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)c(=O)[nH]c34)cc2F)n(-c2ccccc2)n1,1.0
CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]nc(C5CC5)c4c3cc2OC)c1F,1.0
Cn1nc(C(C)(C)C)cc1NC(=O)c1cc(Cl)cc(Nc2ncnc3cnc(N4CCOCC4)nc23)c1Cl,0.0
COCCN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)n[nH]5)ccc4C)c3n2)CC1,1.0
CC(C)(C)c1csc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)cc2)n1,0.0
CCc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1,1.0
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Oc3ccnc4[nH]c(=O)cnc34)c2)cc1,1.0
O=C1COc2ccc(C3(O)c4ccccc4C(=O)N3Cc3cccc(Br)c3)cc2N1,1.0
CCOC(=O)c1oc2cnccc2c1Nc1ccc2c(c1)CCC2=O,1.0
CC(=O)Nc1cccc(-c2cncc(NCc3ccoc3)n2)c1,0.0
COc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c2c1,1.0
COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCN(C)CC5)nc34)c2)cc(C(F)(F)F)cc1NS(C)(=O)=O,1.0
COc1n[nH]c2ncc(NC(=O)c3c(F)ccc(NS(=O)(=O)c4ccccn4)c3F)cc12,1.0
NCc1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,1.0
FC(F)(F)c1ccc2nc(C3C4Oc5ccc(Oc6ncnc7[nH]cnc67)cc5C43)[nH]c2c1,1.0
CCN(C)S(=O)(=O)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F,1.0
CCc1cc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,1.0
C=CCCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,1.0
Cc1ccc(NC(=O)c2cc(C(C)(C)C)nn2C)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,1.0
CC(C)n1nc(-c2cnc(N)c(OC(F)(F)F)c2)cc1C1C2CN(C3COC3)CC21,0.0
O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc(C(F)(F)F)c[nH]3)ccnc2N1,1.0
CCN1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(O)c4)c(-c4ccncc4)nn13)C2,1.0
COc1ccc(NC(=O)c2ccc(C(F)(F)F)c(Nc3ncnc4cnc(N5CCN(C)CC5)nc34)c2)cc1C(F)(F)F,1.0
O=C(Nc1cccc(Oc2cccc3[nH]c(=O)[nH]c23)c1)c1ccccc1,0.0
ON=C1CCc2cc(-c3cn(C4CCCC4O)nc3-c3ccncc3)ccc21,1.0
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,0.0
CC(C)c1nc(-c2ccc(F)c(NS(=O)(=O)c3cccc(F)c3)c2)c(-c2ccnc(N)n2)s1,1.0
